3.4831174,98.3745717,SUMATERA UTARA,KUALA
3.60291,98.4184224,SUMATERA UTARA,SELESAI
3.6728406,98.4513272,SUMATERA UTARA,BINJAI
3.7505313,98.4705284,SUMATERA UTARA,STABAT
3.805564,98.2431747,SUMATERA UTARA,SAWIT SEBERANG
3.964758,98.4622987,SUMATERA UTARA,TANJUNG PURA
4.0367487,98.3417006,SUMATERA UTARA,BABALAN
3.8068124,98.1120116,SUMATERA UTARA,SEI LEPAN
0.7650603,97.8503951,SUMATERA UTARA,LAHUSA
0.8878405,97.7960118,SUMATERA UTARA,GOMO
0.7086091,97.8286368,SUMATERA UTARA,LOLO WA'U
2.2555384,98.8583309,SUMATERA UTARA,LINTONG NIHUTA
2.555394,98.324753,SUMATERA UTARA,SALAK
2.6406763,98.2978951,SUMATERA UTARA,KERAJAAN
2.609192,98.5940814,SUMATERA UTARA,SIANJUR MULA MULA
2.5307213,98.5940814,SUMATERA UTARA,HARIAN
3.2693962,98.8473024,SUMATERA UTARA,KOTARIH
3.3805315,99.2082661,SUMATERA UTARA,TEBINGTINGGI
3.424848,99.2674713,SUMATERA UTARA,BANDAR KHALIPAH
3.4851438,99.2231387,SUMATERA UTARA,TANJUNG BERINGIN
3.4935838,99.1262461,SUMATERA UTARA,SEI RAMPAH
3.3174612,99.0349977,SUMATERA UTARA,DOLOK MASIHUL
3.568222,98.947144,SUMATERA UTARA,PERBAUNGAN
3.1528327,99.6564092,SUMATERA UTARA,TANJUNG TIRAM
3.2842122,99.4006146,SUMATERA UTARA,AIR PUTIH
3.3246163,99.3340158,SUMATERA UTARA,SEI SUKA
1.7501641,98.7839191,SUMATERA UTARA,SIBOLGA UTARA
1.7368371,98.7851121,SUMATERA UTARA,SIBOLGA KOTA
1.7308411,98.8004489,SUMATERA UTARA,SIBOLGA SELATAN
1.7321144,98.7852965,SUMATERA UTARA,SIBOLGA SAMBAS
2.9438292,99.8236533,SUMATERA UTARA,DATUK BANDAR TIMUR
2.9885529,99.7846002,SUMATERA UTARA,SEI TUALANG RASO
3.0080878,99.8069141,SUMATERA UTARA,TELUK NIBUNG
2.9427623,99.0819914,SUMATERA UTARA,SIANTAR MARIHAT
2.9466357,99.0612554,SUMATERA UTARA,SIANTAR SELATAN
2.9528658,99.0543447,SUMATERA UTARA,SIANTAR BARAT
2.9725353,99.0654022,SUMATERA UTARA,SIANTAR UTARA
2.962563,99.0764613,SUMATERA UTARA,SIANTAR TIMUR
2.9947062,99.0736964,SUMATERA UTARA,SIANTAR MARTOBA
3.2991552,99.1317797,SUMATERA UTARA,PADANG HULU
3.3436308,99.1649891,SUMATERA UTARA,RAMBUTAN
3.328595,99.176062,SUMATERA UTARA,PADANG HILIR
3.5258916,98.6215649,SUMATERA UTARA,MEDAN TUNTUNGAN
3.5354881,98.6655592,SUMATERA UTARA,MEDAN JOHOR
3.5450819,98.7095789,SUMATERA UTARA,MEDAN AMPLAS
3.5750125,98.7205877,SUMATERA UTARA,MEDAN DENAI
3.5777001,98.7013233,SUMATERA UTARA,MEDAN AREA
3.5951956,98.6722227,SUMATERA UTARA,MEDAN KOTA
3.5741145,98.6834392,SUMATERA UTARA,MEDAN MAIMUN
3.5628582,98.6759913,SUMATERA UTARA,MEDAN POLONIA
3.5681028,98.6573084,SUMATERA UTARA,MEDAN BARU
3.5558188,98.6325611,SUMATERA UTARA,MEDAN SELAYANG
3.5759525,98.6215649,SUMATERA UTARA,MEDAN SUNGGAL
3.6059085,98.6325611,SUMATERA UTARA,MEDAN HELVETIA
3.5956772,98.6545583,SUMATERA UTARA,MEDAN PETISAH
3.6080728,98.6683097,SUMATERA UTARA,MEDAN BARAT
3.6254299,98.6875659,SUMATERA UTARA,MEDAN TIMUR
3.6078618,98.6903172,SUMATERA UTARA,MEDAN PERJUANGAN
3.6077561,98.7013233,SUMATERA UTARA,MEDAN TEMBUNG
3.6556227,98.6765618,SUMATERA UTARA,MEDAN DELI
3.7307552,98.6930685,SUMATERA UTARA,MEDAN LABUHAN
3.7160675,98.6545583,SUMATERA UTARA,MEDAN MARELAN
3.784303,98.694221,SUMATERA UTARA,MEDAN KOTA BELAWAN
3.5723299,98.4732718,SUMATERA UTARA,BINJAI SELATAN
3.6135482,98.5025286,SUMATERA UTARA,BINJAI KOTA
3.6472775,98.5007116,SUMATERA UTARA,BINJAI UTARA
1.3721801,99.2730146,SUMATERA UTARA,PADANGSIDIMPUAN TENGGARA
1.4033088,99.235318,SUMATERA UTARA,PADANGSIDEMPUAN SELATAN
1.4102175,99.2951916,SUMATERA UTARA,PADANGSIDIMPUAN BATUNADUA
1.391283,99.2619284,SUMATERA UTARA,PADANGSIDIMPUAN UTARA
1.4295182,99.2397606,SUMATERA UTARA,PADANGSIDEMPUAN HUTAIMBARU
-2.2308601,99.6786894,SUMATERA BARAT,SIPORA
-2.159636,101.0771029,SUMATERA BARAT,BASA IV BALAI TAPAN
-2.0475001,101.048549,SUMATERA BARAT,PANCUNG SOAL
-1.5317693,100.8451467,SUMATERA BARAT,LENGAYANG
-1.2480127,100.6421799,SUMATERA BARAT,IV JURAI
-1.2579817,100.5183622,SUMATERA BARAT,BAYANG
-1.1341375,100.7774424,SUMATERA BARAT,LEMBAH GUMANTI
-0.9743214,100.7210593,SUMATERA BARAT,LEMBANG JAYA
-0.7759907,101.2977322,SUMATERA BARAT,KAMANG BARU
-0.8324707,101.1390878,SUMATERA BARAT,TANJUNG GADANG
-0.6881586,100.997658,SUMATERA BARAT,SIJUNJUNG
-0.7304103,100.8790171,SUMATERA BARAT,IV NAGARI
-0.424324,100.3722477,SUMATERA BARAT,SEPULUH KOTO
-0.498456,100.4621366,SUMATERA BARAT,BATIPUH
-0.4519812,100.4958678,SUMATERA BARAT,PARIANGAN
-0.5261654,100.5633676,SUMATERA BARAT,RAMBATAN
-0.4565124,100.5689948,SUMATERA BARAT,LIMA KAUM
-0.4610412,100.6421799,SUMATERA BARAT,TANJUNG EMAS
-0.3962919,100.5408622,SUMATERA BARAT,SUNGAI TARAB
-0.3407234,100.5633676,SUMATERA BARAT,SALIMPAUNG
-0.7597873,100.3273368,SUMATERA BARAT,BATANG ANAI
-0.6850063,100.3273368,SUMATERA BARAT,LUBUK ALUNG
-0.6946171,100.2039477,SUMATERA BARAT,ULAKAN TAPAKIS
